classe,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77
0,1,129,129,50,0,0,0,0,0,2,2,0,0,0,0,4,18,4,4,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,70,3,5,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,18,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,122,122,58,0,0,0,0,0,2,2,1,0,1,1,5,0,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,339,339,8,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,6,0,0,0,0,1,1,3,7,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,0,5,4,0,0,3,1,1,0,0,1,4,1,0,0,0
1,3,475,475,10,0,0,0,0,0,2,2,1,0,1,1,6,10,5,5,2,1,2,0,1,10,0,0,0,0,30,3,6,0,0,30,3,6,0,0,0,0,2,3,4,8,0,0,1,1,1,0,0,24,2,5,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,1,0,1,1,1,0,0
1,2,293,293,17,0,0,0,0,0,2,2,1,0,1,1,1,0,1,1,0,0,0,0,1,10,0,0,0,0,50,3,5,0,0,70,3,6,0,0,0,0,3,6,3,6,0,0,0,0,0,0,0,20,2,5,4,0,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,1,0,0,0
1,1,178,178,6,0,0,0,4,0,6,6,0,0,0,0,5,0,5,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,2,5,3,1,0,0,0,1,0,6,4,1,0,0,0,0,0,1,0,0,1,0,0,0
0,1,143,143,77,0,1,0,3,5,4,4,1,0,1,1,2,0,1,1,2,0,2,0,1,10,1,0,0,0,50,3,0,0,0,70,3,0,0,0,2,0,3,0,4,8,0,0,1,1,1,0,0,44,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1,3,367,367,32,0,0,0,4,0,6,6,5,0,5,5,7,0,7,7,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,3,1,0,0,0,2,1,6,6,1,1,3,0,0,0,0,1,9,1,0,0,0
0,1,228,228,12,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2,3,2,3,0,0,0,0,0,0,0,5,1,5,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,389,389,9,0,0,1,5,0,0,0,0,0,0,0,4,8,4,4,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,1,1,3,7,0,0,0,0,0,0,0,29,2,1,4,1,0,0,0,0,0,6,5,1,0,0,0,1,1,0,1,12,2,0,0,0
0,3,559,559,23,0,1,0,0,0,2,2,0,0,0,0,4,2,3,3,1,0,2,0,1,10,1,2,0,0,10,1,2,0,0,50,3,4,0,0,2,3,3,6,3,4,1,0,0,0,0,0,0,15,1,3,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0,0,0,21,2,0,0,1
1,3,469,469,9,0,0,0,1,16,3,3,1,0,1,1,4,18,4,4,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,3,7,1,1,1,0,0,0,0,0,0,7,1,7,1,1,0,0,0,0,0,5,4,0,0,1,0,1,0,0,1,8,1,0,0,1
1,3,370,370,13,0,0,0,3,15,5,5,1,0,1,1,6,12,6,5,0,0,0,0,1,10,0,0,0,0,30,3,5,0,0,30,3,5,0,0,0,0,3,4,4,12,0,0,0,0,1,0,1,45,3,11,0,0,0,0,0,0,0,2,2,0,0,2,1,1,0,0,1,12,1,1,0,0
1,3,373,373,8,0,0,1,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,3,5,0,0,2,3,3,7,0,0,1,0,0,0,0,0,0,4,1,1,3,1,0,0,0,0,0,6,5,1,0,1,0,1,1,0,1,6,1,0,0,0
0,3,473,473,18,0,1,0,0,0,2,2,0,0,0,0,1,0,1,1,2,0,2,0,1,10,0,0,0,0,50,0,0,0,0,70,3,0,50,1,2,0,3,0,4,8,0,0,1,1,1,1,1,43,3,3,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,6,1,1,1,0
0,1,141,141,30,0,0,0,1,1,2,2,0,0,0,0,2,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,3,314,314,9,0,0,0,0,0,2,2,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,17,1,5,3,1,1,1,0,0,0,5,5,0,0,3,1,1,0,0,1,10,2,0,0,0
0,3,350,350,11,0,0,0,1,8,2,2,4,7,3,3,7,0,7,7,0,0,0,0,0,10,0,0,0,0,70,3,6,0,0,70,3,6,70,1,0,0,3,6,3,4,0,0,0,0,0,0,0,57,3,5,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,1,8,2,0,0,0
0,3,400,400,8,0,0,0,4,0,6,6,1,0,1,1,6,18,6,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,3,7,3,7,0,0,0,0,0,0,0,4,1,7,3,1,0,0,0,2,0,5,4,0,0,3,1,1,0,1,1,6,1,0,0,0
0,1,142,142,49,0,1,0,0,0,2,2,0,0,0,0,1,0,1,1,1,1,2,1,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,2,0,3,0,4,8,0,0,0,0,0,0,1,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,300,300,20,0,0,0,4,0,6,6,2,4,1,1,7,0,7,7,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,30,3,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9,1,5,0,0,0,0,0,0,0,3,2,0,0,3,1,0,1,1,0,5,1,0,0,1
1,1,330,330,3,0,0,0,4,0,6,6,0,0,0,0,4,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,3,1,0,0,0,1,0,6,6,1,1,0,0,0,0,1,0,0,1,0,0,0
0,3,986,986,14,0,0,0,1,5,2,2,2,0,1,1,4,0,3,3,2,0,2,0,1,10,1,3,0,0,70,3,4,70,1,70,3,4,70,1,2,3,3,4,4,0,0,0,1,1,1,1,1,110,6,9,4,1,2,1,0,0,0,2,1,0,0,0,0,0,1,0,0,7,1,1,1,0
1,3,289,289,6,0,0,0,1,9,2,2,2,9,1,1,7,0,7,7,0,0,2,1,1,10,0,0,0,0,10,0,0,0,0,50,3,0,30,1,0,0,2,2,4,8,1,0,0,0,1,1,1,19,2,5,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,1,5,1,1,0,1
0,3,262,262,10,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,50,3,5,0,0,2,3,3,6,0,0,1,0,0,0,0,0,0,9,1,3,0,0,0,0,0,0,0,3,2,0,0,3,1,1,1,0,0,3,1,0,0,1
1,3,195,195,27,0,0,0,1,0,3,2,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,5,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,12,2,3,3,0,0,0,0,1,0,6,3,1,0,3,1,0,0,1,0,8,1,0,0,0
0,2,258,258,16,0,0,0,4,0,6,6,5,0,5,5,7,0,7,7,2,0,2,0,1,10,1,2,0,0,10,1,2,0,0,70,3,0,0,0,0,0,3,4,3,4,1,0,0,0,1,0,0,19,2,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,1
0,1,209,209,56,0,0,0,4,0,6,6,1,0,1,1,4,6,3,3,0,0,2,0,1,10,0,0,0,0,30,0,0,0,0,70,3,4,30,1,0,0,3,4,3,0,1,0,0,0,1,0,1,25,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
0,3,529,529,10,0,0,0,1,9,3,3,0,0,0,0,6,14,6,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,3,5,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,8,1,3,0,0,0,0,0,0,0,4,3,0,0,1,0,1,1,1,1,3,1,0,0,0
0,3,284,284,7,0,0,0,3,19,5,5,4,0,3,3,6,1,5,5,0,0,2,0,1,10,0,0,0,0,30,3,5,0,0,50,3,5,50,1,0,0,3,0,3,0,1,0,0,0,1,0,0,26,2,9,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,3,1,1,0,1
1,3,133,133,20,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,13,2,3,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1,1,2,1,0,0,0
1,2,229,229,9,0,0,0,4,0,6,6,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,2,3,2,3,1,0,0,0,0,0,0,11,1,11,3,1,0,0,0,0,0,6,6,1,1,0,0,0,0,1,0,2,1,0,0,0
1,1,109,109,27,0,0,0,3,3,4,4,0,0,0,0,4,3,3,3,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,2,0,3,0,3,0,1,0,0,0,1,0,0,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
0,1,327,327,22,0,0,0,4,0,6,6,4,11,3,3,7,0,7,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,13,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0
1,3,187,187,10,0,0,0,1,6,2,2,0,0,0,0,1,0,1,1,0,0,2,1,1,10,0,0,0,0,10,0,0,0,0,50,3,0,30,1,0,0,2,2,2,2,1,0,0,0,0,0,0,11,1,3,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,2,1,0,0,1
1,1,487,487,10,0,0,0,4,0,6,6,2,20,2,2,7,0,7,7,0,0,0,0,1,10,0,0,0,0,70,0,0,0,0,70,3,5,0,0,0,0,3,6,3,6,0,0,0,0,1,1,1,27,3,11,4,1,1,1,0,0,0,3,3,0,0,0,0,0,0,1,0,0,1,1,1,0
0,1,219,219,18,0,0,0,1,8,2,2,3,0,3,3,7,0,7,7,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,4,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,331,331,8,0,1,0,0,0,2,2,0,0,0,0,4,0,3,3,1,0,2,0,1,10,1,0,0,0,30,1,0,0,0,70,3,0,0,0,2,2,3,4,4,0,1,0,1,1,1,0,0,37,2,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,5,1,1,0,1
1,3,349,349,14,0,1,0,0,0,2,2,0,0,0,0,1,0,1,1,1,1,2,1,1,30,0,0,0,0,50,0,0,0,0,70,3,6,30,1,2,2,3,4,4,8,0,0,0,0,1,1,1,54,4,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,9,1,1,1,0
1,2,639,639,3,740,0,0,3,7,4,4,2,0,1,1,6,9,5,5,0,0,2,0,1,10,0,0,0,0,70,3,4,0,0,70,3,4,0,0,2,3,3,6,4,8,0,1,1,1,1,1,1,32,3,5,4,1,2,1,1,1,0,2,1,0,0,0,0,0,0,1,0,2,1,1,1,0
0,3,427,427,6,0,0,0,3,9,4,4,2,5,1,1,6,11,5,5,2,1,2,1,1,10,0,0,0,0,30,0,0,0,0,70,3,4,70,1,1,1,3,0,4,8,0,0,1,1,1,0,0,28,2,11,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,4,1,1,0,0
1,3,395,395,3,0,1,0,0,0,2,2,1,0,1,1,1,0,1,1,2,0,2,0,1,10,1,0,0,0,30,0,0,0,0,70,3,0,50,1,2,2,3,4,4,8,0,0,1,1,1,1,1,59,4,5,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,5,1,1,1,0
0,2,231,231,12,0,1,0,0,0,2,2,0,0,0,0,2,2,1,1,1,1,0,0,1,10,0,0,0,0,50,0,0,0,0,70,3,5,0,0,1,1,2,3,4,8,0,0,0,0,0,0,1,18,2,3,4,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,2,1,0,0,0
0,1,95,95,4,0,0,0,0,0,2,2,0,0,0,0,5,0,5,5,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,70,3,5,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,12,2,3,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,339,339,11,0,1,0,3,3,4,4,0,0,0,0,4,8,3,3,2,1,2,0,1,10,0,0,0,0,70,1,0,0,0,70,1,0,0,0,2,0,3,0,4,8,1,0,0,0,1,1,1,38,3,5,2,0,2,0,0,0,0,0,0,0,0,3,1,1,1,0,0,10,1,1,1,1
0,1,249,249,31,0,0,0,4,0,6,6,1,0,1,1,7,0,7,7,2,1,2,0,1,10,0,0,0,0,50,0,0,0,0,50,0,0,70,1,0,0,0,0,2,2,0,0,0,0,1,1,1,35,3,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0
1,3,344,344,18,0,0,0,0,0,2,2,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,1,1,3,6,3,6,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,3,2,0,0,3,1,0,0,1,0,5,2,0,0,0
0,3,279,279,19,0,0,0,3,13,5,4,1,0,1,1,6,8,5,5,2,1,2,1,1,10,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,2,3,3,6,0,0,0,0,1,0,1,11,2,11,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,1,0,7,1,1,0,0
0,1,219,219,13,0,0,0,3,12,4,4,1,0,1,1,6,14,5,5,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,70,3,0,0,0,0,0,1,1,2,2,1,0,0,0,0,0,0,18,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,3,349,349,13,0,1,0,0,0,2,2,0,0,0,0,4,2,3,3,1,0,2,0,1,30,0,0,30,0,30,0,0,30,0,50,3,0,70,1,2,0,3,0,4,8,1,0,0,0,1,1,1,124,6,3,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,5,1,1,1,1
0,2,329,329,9,0,0,0,0,0,2,2,0,0,0,0,4,7,4,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,3,7,3,7,0,0,0,0,0,0,0,3,1,3,3,1,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,2,1,0,0,0
0,3,188,188,21,0,0,0,1,3,2,2,1,0,1,1,6,20,6,6,0,0,0,0,0,30,0,0,30,0,30,0,0,50,1,50,3,0,70,1,0,0,1,1,2,2,1,0,0,0,1,1,1,252,9,3,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1,1,3,1,1,1,1
0,3,286,286,16,0,0,0,0,0,2,2,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,0,0,0,1,1,3,4,3,4,0,0,0,0,0,0,0,7,1,7,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,0,1,4,1,0,0,0
1,1,240,240,14,0,0,0,0,0,2,2,0,0,0,0,7,0,7,7,0,0,2,1,1,10,0,0,0,0,10,1,2,0,0,30,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,5,2,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,303,303,13,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,2,1,2,1,1,10,0,0,0,0,10,0,0,0,0,70,3,0,50,1,2,3,3,6,3,6,0,0,0,0,1,0,1,17,2,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0
1,2,326,326,3,0,0,0,4,0,6,6,0,0,0,0,6,13,5,5,0,0,0,0,1,10,0,0,0,0,50,0,0,50,1,70,0,0,70,1,0,0,3,4,3,0,0,0,0,0,1,0,0,50,3,7,4,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0
0,3,338,338,13,0,0,0,1,12,3,3,0,0,0,0,4,20,4,4,0,0,1,1,1,10,0,0,0,0,10,0,0,0,0,30,3,5,0,0,0,0,1,1,3,7,1,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,3,2,0,0,3,1,0,1,0,1,3,1,0,0,1
0,3,675,675,15,0,0,0,1,3,3,2,0,0,0,0,4,7,4,4,0,0,0,0,1,10,0,0,0,0,30,0,0,0,0,50,0,0,70,1,1,1,3,7,3,7,0,0,0,0,0,0,0,49,3,3,4,1,1,1,0,2,0,6,5,1,0,1,0,0,1,0,1,5,1,0,0,0
0,3,409,409,22,0,0,0,4,0,6,6,2,9,1,1,6,16,5,5,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,20,1,7,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,2,2,0,0,1
0,3,346,346,17,0,0,0,3,15,5,5,1,0,1,1,6,11,5,5,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,1,1,3,6,0,0,0,0,0,0,0,8,2,5,0,0,0,0,0,0,0,2,1,0,0,3,1,0,1,0,0,10,1,0,0,0
0,1,389,389,39,0,0,0,0,0,2,2,1,0,1,1,2,7,1,1,0,0,2,0,1,10,0,0,0,0,30,0,0,0,0,70,3,0,0,0,0,0,2,2,2,2,0,0,0,0,1,0,1,24,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
0,2,309,309,48,0,1,0,0,0,2,2,0,0,0,0,4,4,3,3,1,1,2,1,1,10,0,0,0,0,10,0,0,0,0,70,3,0,70,1,2,0,3,0,4,8,0,0,1,1,1,1,0,38,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,1,0
1,3,339,339,6,0,0,0,4,0,6,6,1,0,1,1,4,20,4,4,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,1,7,3,1,0,0,0,0,0,3,2,0,0,3,1,1,0,0,0,11,2,0,0,1
0,1,123,123,27,0,0,0,4,0,6,6,5,0,5,5,7,0,7,7,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,5,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,7,1,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0,3,178,178,11,0,0,0,0,0,2,2,0,0,0,0,3,0,3,3,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,30,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,5,0,0,0,0,0,0,0,2,2,0,0,3,1,0,1,1,0,2,1,0,0,0
0,3,186,186,20,0,0,0,0,0,2,2,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,3,1,3,4,1,0,0,0,1,0,6,4,1,0,3,1,0,1,0,1,3,1,0,0,0
1,1,329,329,24,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,1,10,0,0,0,0,30,0,0,0,0,30,0,0,0,0,1,1,2,3,3,7,1,0,0,0,0,0,0,12,1,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1
1,3,530,530,6,0,0,0,1,16,3,3,2,5,2,1,5,0,5,5,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,70,3,5,50,1,0,0,1,1,1,1,0,0,0,0,1,0,1,17,2,5,4,1,0,0,0,1,0,6,4,1,0,1,0,1,0,0,0,8,1,0,0,0
1,3,235,235,15,0,0,0,4,0,6,6,0,0,0,0,5,0,5,5,1,1,1,0,0,10,0,0,0,0,30,0,0,0,0,50,0,0,0,0,0,0,1,1,3,6,0,0,0,0,1,0,0,17,2,7,0,0,0,0,0,0,0,3,2,0,0,3,1,0,0,1,0,6,1,1,0,0
0,3,503,503,19,0,0,0,1,15,3,3,1,0,1,1,4,19,4,4,2,1,2,0,1,10,0,0,0,0,10,1,3,0,0,30,3,4,0,0,0,0,1,1,4,8,1,0,1,1,1,0,1,14,2,5,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,1,1,8,1,1,0,1
0,3,992,992,10,0,0,1,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,3,1,0,0,0,2,2,6,6,1,1,0,0,1,1,0,0,3,1,0,0,0
1,3,210,210,11,0,0,0,3,12,4,4,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,12,2,5,1,0,0,0,0,0,0,2,1,0,0,2,1,1,0,1,1,2,1,0,0,0
1,3,181,181,13,0,0,0,2,0,4,4,3,0,3,3,7,0,7,7,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,70,3,5,70,1,0,0,2,3,2,3,0,0,0,0,1,0,1,26,3,7,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,1,1,3,1,1,0,0
0,3,539,539,12,0,0,0,3,12,5,5,2,0,1,1,7,0,7,7,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,5,0,0,0,0,3,7,3,6,0,0,0,0,0,0,0,17,2,9,4,1,0,0,0,1,0,3,3,0,0,1,0,1,1,0,0,6,1,0,0,0
0,1,251,251,65,0,0,0,1,19,3,3,0,0,0,0,7,0,7,7,0,0,1,1,1,10,0,0,0,0,70,3,4,0,0,70,3,4,50,1,0,0,2,2,4,8,0,0,1,1,1,1,0,51,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
0,3,147,147,8,0,0,0,0,0,2,2,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,1,3,3,1,0,0,0,1,0,4,4,0,0,3,1,1,1,1,0,2,1,0,0,0
0,3,390,390,9,0,0,0,4,0,6,6,2,15,2,2,7,0,7,7,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,50,0,0,50,1,0,0,1,1,3,7,0,0,0,0,0,0,0,21,2,7,0,0,0,0,0,0,0,5,4,0,0,1,0,1,0,0,0,6,1,0,0,0
1,3,399,399,10,0,0,0,1,0,2,2,1,0,1,1,6,19,6,6,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,4,0,0,0,0,2,3,2,3,1,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,0,3,2,0,0,0,0,1,1,1,1,4,1,0,0,1
0,1,165,165,69,0,0,0,1,6,2,2,1,0,1,1,2,5,1,1,0,0,0,0,1,30,0,0,0,0,30,0,0,0,0,50,3,4,0,0,0,0,2,2,3,0,1,0,0,0,1,0,1,22,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
1,3,195,195,16,0,1,0,0,0,2,2,0,0,0,0,1,0,1,1,2,0,2,0,1,10,0,0,0,0,10,0,0,0,0,70,1,4,0,0,2,0,3,0,3,0,1,0,0,0,0,0,0,18,2,3,4,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,4,1,0,0,1
0,1,199,199,37,0,0,0,4,0,6,6,1,0,1,1,7,0,7,7,0,0,0,0,1,10,0,0,0,0,30,0,0,0,0,70,3,4,30,1,0,0,3,0,3,0,0,0,0,0,0,0,0,30,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,3,459,459,15,0,0,0,0,0,2,2,0,0,0,0,2,1,1,1,0,0,0,0,1,10,0,0,0,0,50,0,0,0,0,50,0,0,30,1,0,0,3,6,3,6,0,0,0,0,0,0,0,41,3,3,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,0,1,9,2,0,0,0
0,3,708,708,13,0,0,0,1,10,3,3,2,11,2,2,7,0,7,7,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,70,3,6,30,1,0,0,0,0,1,1,0,0,0,0,0,0,0,13,2,5,4,1,0,0,0,2,0,6,6,1,1,1,0,0,0,1,0,7,1,0,0,0
0,1,174,174,30,0,0,0,1,6,2,2,1,0,1,1,7,0,7,7,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,30,0,0,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19,2,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,259,259,3,0,0,0,4,0,6,6,1,0,1,1,5,0,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,3,6,0,0,0,0,3,7,3,7,0,0,0,0,0,0,0,5,1,7,3,1,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,170,170,35,0,0,0,0,0,2,2,0,0,0,0,4,0,3,3,0,0,1,1,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,8,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0,3,465,465,23,0,0,0,0,0,2,2,0,0,0,0,2,12,4,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,5,30,1,0,0,2,3,2,3,0,0,0,0,0,0,0,8,1,3,3,0,0,0,0,1,1,6,5,1,0,3,1,0,1,1,1,3,2,0,0,0
0,3,404,404,12,0,0,0,0,0,2,2,0,0,0,0,4,0,3,3,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,70,3,4,0,0,0,0,3,7,3,7,1,0,0,0,1,0,0,27,2,3,3,1,1,1,0,2,0,4,4,0,0,0,0,0,1,0,0,4,1,1,0,1
