classe,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80
1,3,669,669,12,0,0,0,1,0,1,1,1,17,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,3,1,0,0,0,1,1,6,6,1,1,0,0,0,1,0,0,9,2,0,0,0,0,0,0
1,3,799,799,14,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,1,4,1,0,0,0,2,2,6,6,1,1,0,0,0,0,1,0,7,1,0,0,3,0,0,0
0,3,280,280,16,580,0,0,1,3,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,70,3,5,0,0,2,3,3,7,3,7,1,0,0,0,0,0,0,10,1,3,4,1,0,0,0,0,0,4,3,0,0,3,1,0,0,0,0,11,2,0,0,3,0,0,1
0,3,290,290,12,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,3,6,3,6,0,0,0,0,1,0,1,35,3,9,0,0,0,0,0,0,0,3,2,0,0,1,0,0,1,0,0,5,1,0,0,0,1,0,0
0,3,290,290,7,0,0,0,1,4,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,1,0,0,0,0,0,6,4,1,0,3,1,1,0,1,1,2,1,0,0,0,0,0,0
0,3,163,163,11,0,0,0,1,0,1,1,1,0,1,1,1,6,1,1,2,1,2,0,1,10,0,0,0,0,10,0,0,0,0,50,3,5,0,0,0,0,3,6,3,4,1,0,0,0,0,0,0,7,1,7,0,0,0,0,0,0,0,1,1,0,0,3,1,0,1,1,1,2,1,0,0,3,0,0,1
0,3,290,290,15,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,6,0,0,0,0,3,7,2,3,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,5,5,0,0,3,1,0,0,1,0,4,1,0,0,3,0,0,0
0,3,275,275,11,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,3,1,0,0,0,0,0,6,6,1,1,3,1,1,0,1,1,7,1,0,0,0,0,0,0
0,3,308,308,8,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,16,1,5,2,0,1,1,0,0,0,6,6,1,1,2,1,1,0,0,1,7,1,0,0,0,0,0,0
0,2,268,268,31,0,0,0,1,5,1,1,1,0,1,1,1,14,1,1,0,0,1,0,1,10,0,0,0,0,10,1,0,0,0,30,1,0,0,0,0,0,3,4,3,4,1,0,0,0,1,0,0,14,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,1,1,1,0,1
1,3,439,439,14,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,1,3,3,1,0,0,0,2,1,6,6,1,1,1,0,0,0,0,0,8,1,0,0,0,0,0,0
0,2,182,182,89,0,0,0,1,0,1,1,1,0,1,1,1,4,1,1,2,0,2,0,1,10,0,0,0,0,10,0,0,0,0,30,3,5,30,1,0,0,3,0,4,8,0,0,1,1,1,1,0,39,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,1,0
0,3,137,137,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,30,3,5,0,0,10,0,0,0,0,50,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,3,1,1,0,0,0,0,0,5,3,0,0,3,1,1,1,1,1,2,1,3,0,3,0,0,1
0,2,229,229,36,0,0,0,1,0,1,1,1,0,1,1,1,16,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,6,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,2,1,0,0,3,0,0,1
0,3,211,211,15,0,0,0,1,0,1,1,1,0,1,1,1,12,1,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,70,3,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,7,4,1,0,0,0,2,0,4,2,0,0,3,1,0,1,0,1,5,1,0,0,3,0,0,0
1,1,423,423,17,0,0,0,1,0,1,1,1,0,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,5,30,1,0,0,2,3,2,3,0,0,0,0,0,0,0,11,1,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0
0,1,122,122,64,0,0,0,1,7,1,1,1,0,1,1,1,16,1,1,0,0,0,0,1,10,0,0,0,0,70,3,0,0,0,110,3,0,70,1,0,0,0,0,3,0,1,0,0,0,1,1,0,47,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,1,1,1
1,3,577,577,12,0,0,0,1,5,1,1,1,5,1,1,1,0,1,1,2,1,2,1,1,10,0,0,0,0,30,3,4,0,0,90,3,4,90,1,0,0,3,6,3,4,0,0,0,0,1,0,1,24,2,9,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,5,1,0,3,3,1,0,0
0,3,312,312,10,0,0,0,1,3,1,1,1,3,1,1,1,0,1,1,0,0,2,0,1,10,0,0,0,0,50,3,5,0,0,90,3,6,50,1,0,0,3,6,3,4,1,0,0,0,1,0,1,39,2,3,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,6,1,0,3,3,1,0,1
0,3,202,202,12,0,0,0,1,19,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,1,1,3,7,0,0,0,0,0,0,0,2,1,7,3,1,0,0,0,0,0,3,3,0,0,3,1,1,1,0,1,5,1,0,0,0,0,0,0
1,3,770,770,8,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,3,1,0,0,0,2,2,6,6,1,1,1,0,1,0,0,0,8,1,0,0,3,0,0,0
0,3,500,500,8,0,1,0,1,0,1,1,1,0,1,1,1,7,1,1,1,0,0,0,1,10,1,2,0,0,10,0,0,0,0,30,1,5,0,0,2,3,3,7,3,7,1,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,3,2,0,0,1,0,1,0,0,1,6,1,1,0,1,0,0,1
0,3,330,330,13,0,0,0,1,3,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,0,5,4,0,0,3,1,0,0,0,1,5,1,0,0,0,0,0,0
0,3,246,246,14,0,0,0,1,8,1,1,1,0,1,1,1,0,1,1,2,0,2,0,1,10,0,0,0,0,50,3,5,50,1,70,3,5,90,1,0,0,3,0,4,0,0,0,0,0,1,0,0,68,4,9,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,2,1,0,3,3,1,0,0
0,3,319,319,13,650,0,0,1,0,1,1,1,0,1,1,1,12,1,1,0,0,0,0,0,10,0,0,0,0,30,3,4,0,0,70,3,4,50,1,0,0,3,4,3,0,0,0,0,0,0,0,0,30,2,9,3,1,0,0,0,0,0,1,1,0,0,3,1,1,1,1,1,4,2,0,3,3,0,0,0
0,1,127,127,68,0,0,0,1,12,1,1,1,4,1,1,1,2,1,1,0,0,2,0,1,10,0,0,0,0,10,1,0,0,0,50,1,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,19,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
0,3,223,223,21,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,3,1,0,0,0,1,0,5,4,0,0,3,1,0,0,0,0,8,2,0,0,0,0,0,0
0,3,709,709,11,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,10,0,0,0,0,30,3,5,0,0,30,3,5,0,0,2,3,3,7,3,7,0,0,0,0,0,0,0,17,2,3,0,0,0,0,0,0,0,4,4,0,0,1,0,1,0,1,1,5,1,0,3,3,0,0,0
1,1,324,324,7,340,0,0,1,5,1,1,1,0,1,1,1,4,1,1,0,0,0,0,0,10,0,0,0,0,30,3,5,0,0,50,3,5,0,0,1,1,3,7,3,7,0,0,0,0,0,0,0,18,2,5,3,1,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,1,0,3,3,0,0,0
0,3,415,415,8,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,50,0,0,0,0,0,0,0,0,3,4,1,0,0,0,1,0,1,41,2,5,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,4,1,0,0,0,1,0,1
1,3,547,547,12,0,1,0,1,2,1,1,1,0,1,1,1,2,1,1,1,1,1,1,0,10,0,0,0,0,10,0,0,0,0,50,3,6,0,0,2,3,3,7,4,15,0,0,0,0,0,0,1,20,2,3,3,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,5,1,0,0,3,0,0,0
1,1,218,218,5,0,0,0,1,2,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,10,0,0,0,0,10,0,0,0,0,50,3,5,0,0,0,0,3,7,3,7,0,0,0,0,0,0,0,7,2,3,4,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0
0,1,143,143,10,0,0,0,1,15,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,3,239,239,10,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,20,2,5,0,0,0,0,0,0,0,3,2,0,0,1,0,1,1,0,0,4,1,0,0,3,1,0,0
1,3,559,559,1,0,0,0,1,0,1,1,1,0,1,1,1,11,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,2,3,2,3,0,0,0,0,0,0,0,7,2,5,3,1,0,0,0,2,0,6,5,1,0,2,1,1,1,0,1,8,1,0,0,0,0,0,0
0,3,175,175,8,0,0,0,1,6,1,1,1,0,1,1,1,4,1,1,2,0,2,0,1,10,0,0,0,0,30,3,5,0,0,50,1,5,30,0,1,1,3,0,4,0,1,0,0,0,1,0,0,33,2,9,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,4,2,0,3,1,1,0,1
0,3,190,190,14,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,2,1,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,1,1,3,4,1,0,0,0,0,0,0,4,1,5,4,0,0,0,0,0,0,1,1,0,0,3,1,0,1,0,1,2,1,0,0,0,0,0,1
0,2,350,350,7,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,10,0,0,0,0,10,0,0,0,0,70,1,5,70,1,0,0,0,0,3,6,0,0,0,0,1,0,1,15,2,5,4,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,3,1,0,0,1,1,0,0
0,3,302,302,13,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,10,0,0,0,0,10,0,0,0,0,30,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,12,1,7,4,1,0,0,0,0,0,3,2,0,0,1,0,0,1,0,1,3,1,0,0,1,0,0,1
0,3,509,509,9,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,2,1,2,1,1,10,0,0,0,0,70,3,0,0,0,110,3,0,30,1,0,0,1,1,4,8,0,0,1,1,1,1,1,46,3,3,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,1,5,1,0,3,3,1,1,0
0,1,181,181,30,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,3,459,459,14,0,0,0,1,20,1,1,1,0,1,1,1,17,1,1,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,70,3,6,50,1,0,0,3,7,3,7,0,0,0,0,0,0,0,14,2,3,4,1,0,0,0,2,0,4,3,0,0,2,1,1,0,1,1,3,1,0,0,3,0,0,0
1,3,387,387,19,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,2,1,2,0,1,10,0,0,0,0,10,0,0,0,0,50,1,2,0,0,2,2,3,4,4,8,1,0,0,0,1,0,1,15,2,3,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,1,4,1,0,0,1,1,0,1
0,1,239,239,22,0,0,0,1,17,1,1,1,0,1,1,1,17,1,1,0,0,0,0,1,10,0,0,0,0,30,0,0,0,0,50,0,0,30,0,0,0,1,1,1,1,0,0,0,0,0,0,0,13,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,106,106,20,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,9,2,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,269,269,24,0,0,0,1,8,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,12,1,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,2,360,360,7,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,1,0,0,0,1,0,6,6,1,1,0,0,0,0,0,0,3,2,0,0,3,0,0,0
0,2,294,294,11,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,10,0,0,0,0,30,0,0,0,0,50,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,1,23,2,9,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0
0,1,129,129,27,0,0,0,1,0,1,1,1,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,3,221,221,17,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,50,3,5,0,0,0,0,1,1,3,7,0,0,0,0,0,0,0,12,1,5,4,0,1,0,0,0,0,3,2,0,0,3,1,0,0,1,1,3,2,0,0,3,0,0,0
1,3,224,224,10,0,0,0,1,0,1,1,1,19,1,1,1,16,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,5,0,0,0,0,3,6,3,6,1,0,0,0,0,0,0,11,1,11,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,0,0,16,2,0,0,3,0,0,1
0,1,179,179,24,0,0,0,1,0,1,1,1,0,1,1,1,2,1,1,2,1,2,1,1,10,0,0,0,0,10,0,0,0,0,70,3,0,0,0,2,0,3,0,4,8,0,0,1,1,1,0,0,27,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,0
0,3,283,283,25,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,2,0,2,0,1,10,1,2,0,0,30,0,0,0,0,90,3,0,30,1,1,1,3,0,3,0,0,0,0,0,1,1,0,38,3,5,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,12,2,1,0,3,1,1,0
0,3,449,449,28,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,5,50,1,2,3,3,6,3,6,0,0,0,0,0,0,0,16,2,1,3,0,0,0,0,0,0,6,3,1,0,3,1,0,1,0,0,10,1,0,0,3,0,0,0
0,1,162,162,19,0,0,0,1,0,1,1,1,0,1,1,1,3,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,0,0,0,0,2,0,3,0,3,0,1,0,0,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,2,559,559,2,0,0,0,1,0,1,1,1,0,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,8,1,3,3,1,0,0,0,1,0,6,6,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0
0,3,339,339,13,0,0,0,1,2,1,1,1,0,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,0,4,3,0,0,3,1,0,0,0,1,4,1,0,0,0,0,0,0
1,3,241,241,11,0,0,0,1,0,1,1,1,11,1,1,1,0,1,1,0,0,0,0,1,10,0,0,0,0,30,3,0,30,1,110,3,0,110,1,0,0,3,0,3,0,0,0,0,0,1,1,0,50,3,9,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,2,1,0,3,3,1,1,0
0,1,125,125,24,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,6,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0
0,1,179,179,25,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,2,0,2,0,1,10,0,0,0,0,50,0,0,0,0,90,3,0,110,1,2,0,3,0,4,0,0,0,0,0,1,1,0,51,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,1,0
0,3,323,323,13,0,0,0,1,0,1,1,1,0,1,1,1,11,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,0,0,0,0,0,0,1,1,3,7,0,0,0,0,0,0,0,13,1,3,3,1,0,0,0,0,0,4,3,0,0,2,1,1,1,1,1,2,1,0,0,0,0,0,0
0,1,117,117,6,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,7,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,1,136,136,17,0,0,0,1,0,1,1,1,0,1,1,1,6,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,2,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0
0,1,259,259,13,0,0,0,1,0,1,1,1,0,1,1,1,13,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,10,1,13,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,3,318,318,9,0,0,0,1,19,1,1,1,0,1,1,1,8,1,1,0,0,0,0,1,10,0,0,0,0,30,3,4,0,0,70,3,4,50,1,1,1,3,4,3,4,1,0,0,0,1,0,0,32,2,5,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,1,3,1,0,3,3,1,0,1
1,1,439,439,9,0,0,0,1,0,1,1,1,0,1,1,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2,3,3,7,0,0,0,0,0,0,0,3,1,5,3,1,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,160,160,5,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,4,1,11,3,1,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,3,179,179,24,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,3,0,0,0,0,0,0,4,1,0,0,3,1,0,0,1,0,6,2,0,0,0,0,0,0
0,2,270,270,2,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,90,3,5,90,1,0,0,1,1,3,7,0,0,0,0,0,0,0,36,3,3,3,1,0,0,0,1,0,3,2,0,0,0,0,0,0,1,0,2,1,0,0,3,0,0,0
1,3,359,359,2,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,3,15,0,0,0,0,0,0,0,3,1,0,0,3,1,1,0,0,1,5,1,0,0,3,0,0,0
1,1,157,157,23,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,15,2,9,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,2,359,359,11,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,4,1,3,3,1,0,0,0,1,1,6,6,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0
0,2,368,368,5,0,0,0,1,6,1,1,1,0,1,1,1,12,1,1,2,0,2,0,1,10,0,0,0,0,30,0,0,0,0,70,3,0,50,1,1,1,3,4,3,4,0,0,0,0,1,1,1,43,3,7,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,3,1,1,0
0,3,646,646,13,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,70,3,6,0,0,2,3,3,7,3,7,0,0,0,0,0,0,0,12,2,1,3,1,0,0,0,1,0,6,6,1,1,1,0,0,1,0,1,4,1,0,0,3,0,0,0
0,3,505,505,18,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,2,1,1,10,0,0,0,0,50,3,5,0,0,50,3,5,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,25,3,7,4,1,2,1,0,0,0,5,4,0,0,1,0,0,0,0,0,13,1,0,3,3,0,0,0
0,1,190,190,52,0,0,0,1,14,1,1,1,0,1,1,1,9,1,1,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,4,0,0,0,0,3,0,3,0,1,0,0,0,1,0,1,32,2,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,1
1,1,105,105,42,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,50,1,0,0,3,4,3,4,0,0,0,0,0,0,0,9,1,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,2,199,199,5,0,0,0,1,14,1,1,1,0,1,1,1,8,1,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,5,4,1,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0
0,2,335,335,13,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,2,1,1,10,0,0,0,0,10,0,0,0,0,70,3,5,70,1,0,0,2,3,3,6,0,0,0,0,1,0,1,12,2,5,4,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0
0,3,469,469,11,0,0,0,1,0,1,1,1,0,1,1,1,13,1,1,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,30,0,0,50,0,0,0,1,1,3,7,0,0,0,0,0,0,0,19,2,3,3,1,1,1,0,0,0,4,3,0,0,2,1,1,1,1,1,2,1,0,0,0,0,0,0
0,2,575,575,10,0,0,0,1,12,1,1,1,0,1,1,1,16,1,1,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,3,4,1,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1
1,2,189,189,36,0,0,0,1,0,1,1,1,0,1,1,1,3,1,1,0,0,1,0,1,10,0,0,0,0,10,0,0,0,0,30,0,0,30,1,0,0,3,4,3,4,1,0,0,0,1,0,1,16,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1
1,3,216,216,13,0,0,0,1,7,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,10,0,0,0,0,30,0,0,0,0,30,1,2,50,1,2,2,3,0,3,4,1,0,0,0,0,0,1,29,2,5,3,1,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,4,1,0,0,1,0,0,1
0,1,532,532,5,770,0,0,1,0,1,1,1,0,1,1,1,9,1,1,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,90,3,5,50,0,2,3,3,6,3,6,0,0,0,0,1,1,1,39,3,5,4,1,0,0,0,1,0,3,2,0,0,0,0,0,0,1,0,0,1,0,0,3,1,1,0
