classe,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80
0,1,201,201,39,0,1,0,1,0,1,0,0,18,1,3,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,30,3,3,0,0,70,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,5,4,1,0,3,4,3,4,0,0,0,0,1,0,0,1
1,1,319,319,6,0,1,11,1,11,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,2,3,3,7,0,0,0,0,1,0,0,1
1,3,424,424,13,0,1,0,1,0,1,0,0,27,2,3,0,1,0,1,0,0,1,1,0,1,10,0,0,0,0,50,3,3,0,0,90,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,5,4,1,1,3,6,3,6,2,1,0,1,0,1,5,1
0,1,209,209,51,0,1,9,1,0,2,0,0,37,2,5,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,50,3,3,0,0,70,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,0,0,0,0,0,5,5,2,0,3,0,3,0,0,0,0,0,1,0,0,1
0,3,149,149,14,0,1,0,1,0,0,0,0,16,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,4,1
0,3,394,394,11,0,1,0,1,0,0,0,0,9,1,3,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,1,1,4,2,0,1,0,0,5,0,0,3,6,1,1,3,1,1,0,1,1,3,1
1,2,319,319,7,0,1,0,1,5,0,0,0,14,1,13,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,0,0,0,0,70,3,3,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,1,0,0,5,0,0,3,6,3,6,0,0,0,0,0,0,3,2
1,3,290,290,12,0,1,0,1,0,0,0,0,7,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,4,0,0,0,0,5,0,0,3,7,3,7,2,1,0,0,1,0,6,1
0,2,285,285,9,0,1,0,1,0,0,0,0,20,2,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,70,3,3,50,1,3,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,3,0,0,0,0,5,0,0,3,7,3,7,0,0,0,0,0,0,3,1
1,2,229,229,9,0,1,0,1,0,0,0,0,6,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,3,2,2,0,0,0,0,1,0,2,2
0,3,444,444,18,0,1,0,1,0,0,0,0,2,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,4,1,0,0,0,1,0,1,1,0,0,1,8,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,0,1,8,1
1,1,206,206,7,0,1,0,1,0,0,0,0,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,152,152,25,0,1,0,1,0,0,0,0,19,2,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0,3,0,3,1,0,1,0,0,3,1
0,3,168,168,18,0,1,0,1,0,0,0,0,30,2,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,30,0,0,0,0,70,3,3,50,1,0,0,0,0,0,0,0,0,0,0,0,1,14,1,1,1,1,1,1,2,1,0,0,0,0,4,0,0,3,6,3,6,3,1,0,0,1,0,12,2
0,3,259,259,13,0,1,5,1,0,1,0,0,22,2,7,0,1,0,1,0,0,1,1,0,1,10,0,0,0,0,10,0,0,0,0,70,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,1,1,1,1,1,0,0,0,0,0,0,4,1,0,3,0,3,0,3,1,1,0,1,1,5,1
0,1,269,269,17,0,1,2,1,0,0,0,0,5,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,2,3,2,3,0,0,0,0,0,0,0,1
1,1,161,161,46,0,1,14,1,14,0,0,0,23,2,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,3,3,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,5,5,0,0,2,2,3,4,0,0,0,0,1,0,0,1
1,3,131,131,6,0,1,0,1,0,2,1,0,49,3,3,0,1,1,0,2,2,1,1,1,0,10,1,1,0,0,30,3,3,0,0,70,3,3,50,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,3,0,4,0,3,1,1,1,1,1,2,1
0,3,106,106,15,0,1,15,1,16,0,0,0,10,1,5,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,3,0,3,1,0,1,1,0,4,1
0,3,429,429,9,0,1,8,1,8,0,0,0,43,3,5,0,1,1,0,2,2,1,1,1,0,10,0,0,0,0,50,3,3,0,0,110,3,3,90,1,4,1,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,3,4,4,8,3,1,1,0,1,1,5,1
0,3,559,559,10,0,1,3,1,0,0,0,0,34,3,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,70,3,3,30,1,4,1,0,0,0,1,0,1,1,0,0,1,15,1,1,1,1,1,1,6,6,0,0,0,0,5,0,0,2,3,2,3,0,0,1,0,0,1,12,1
0,1,157,157,10,0,1,0,1,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
0,3,234,234,37,0,1,16,1,0,0,0,0,10,1,3,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,0,0,0,0,50,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,2
1,2,399,399,14,0,1,0,1,0,0,0,0,10,2,25,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,30,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1
1,1,229,229,29,0,1,0,1,0,2,0,0,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,2,0,3,0,4,8,0,0,0,0,1,0,0,1
0,3,121,121,7,0,1,8,1,0,0,0,0,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0,3,0,3,1,1,0,0,0,6,2
0,3,380,380,15,0,1,0,1,0,0,0,0,10,1,3,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,10,0,0,0,0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,3,0,3,0,3,1,0,1,0,0,13,2
1,3,231,231,24,0,1,0,1,0,0,0,0,23,2,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,90,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,3,0,3,1,0,1,1,0,3,1
1,3,589,589,11,0,1,0,1,17,0,0,0,16,2,5,0,1,0,1,2,2,1,1,0,1,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,3,1,1,0,0,6,0,1,0,0,3,7,0,0,1,0,0,1,7,1
1,3,539,539,11,0,1,2,1,0,0,0,0,23,2,5,0,1,0,0,2,2,1,1,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,14,1,1,1,1,1,1,2,1,1,1,0,0,6,0,1,3,4,3,4,3,1,1,0,1,1,2,1
0,1,160,160,62,0,1,2,1,0,1,0,0,33,3,3,0,1,1,0,0,2,1,1,1,0,10,0,0,0,0,50,3,3,0,0,70,3,3,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,5,5,1,1,2,2,3,4,0,0,0,0,0,0,0,1
1,3,479,479,20,0,1,0,1,0,0,0,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,3,0,0,3,1,0,0,0,1,0,1,1,0,0,1,4,1,1,1,1,1,1,6,6,0,0,0,0,5,0,0,1,1,2,3,1,0,0,1,0,0,12,1
0,3,165,165,8,0,1,0,1,0,1,0,0,13,1,3,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,50,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,3,4,2,2,3,1,1,0,1,1,6,2
0,3,429,429,30,0,1,17,1,0,0,0,0,9,1,3,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,30,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,1,0,1,0,0,4,0,0,0,0,1,1,3,1,0,0,0,0,18,2
0,1,168,168,20,0,1,0,1,0,0,0,0,6,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,1,1,1,1,4,3,0,0,0,0,0,0,0,1,1,3,7,0,0,0,0,1,0,0,1
0,3,219,219,50,0,1,0,1,0,1,0,0,6,1,3,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,0,0,0,0,0,4,1,0,2,2,2,2,3,0,0,1,1,0,4,1
1,3,619,619,11,0,1,18,1,0,0,0,0,33,2,5,0,1,0,1,0,0,1,1,0,1,10,0,0,0,0,30,0,0,0,0,30,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,1,10,1,1,1,1,1,1,3,3,0,0,0,0,0,0,1,3,7,3,7,1,0,1,1,0,0,4,1
1,3,159,159,16,0,1,12,1,0,0,0,0,9,1,11,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,10,0,0,0,0,70,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,0,4,0,0,0,0,0,0,3,1,0,1,0,1,2,1
0,3,312,312,19,0,1,0,1,0,2,1,0,49,3,3,0,1,1,0,2,2,1,1,1,0,30,0,0,0,0,30,0,0,0,0,70,3,3,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,4,0,0,3,0,4,8,2,1,0,1,0,1,5,1
0,3,340,340,15,0,1,0,1,0,2,1,0,26,2,5,0,1,0,1,2,2,1,1,0,1,10,1,1,0,0,10,1,1,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,2,1,0,0,3,3,6,2,0,3,4,4,8,0,0,0,1,0,1,17,1
0,3,134,134,17,470,1,0,1,2,0,0,0,10,2,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,5,2,0,0,0,0,5,0,0,0,0,1,1,3,1,0,1,0,0,12,1
0,3,339,339,19,0,1,11,1,0,0,0,0,16,2,7,0,0,0,0,0,2,1,0,0,0,10,0,0,0,0,30,0,0,0,0,50,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,1,0,0,0,0,0,3,6,3,6,3,1,0,0,1,0,4,1
0,2,310,310,36,0,1,0,1,0,1,0,0,83,5,3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,70,0,0,50,1,70,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,3,6,3,0,0,0,0,0,0,0,2,1
1,2,249,249,8,0,1,19,1,0,0,0,0,32,3,5,0,1,1,0,0,0,0,1,1,0,10,0,0,0,0,10,0,0,0,0,110,3,3,30,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,1,0,2,1
1,2,322,322,10,0,1,0,1,9,0,0,0,4,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1
1,3,287,287,11,0,1,15,1,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,4,0,0,0,0,5,0,0,3,7,3,7,0,0,1,1,0,1,4,1
0,3,358,358,9,0,1,0,1,0,2,1,0,22,2,5,0,1,0,0,2,2,1,1,0,0,10,1,1,0,0,30,3,3,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,4,1,1,2,5,6,3,1,3,7,4,15,0,0,1,0,0,0,9,1
0,1,319,319,14,0,1,0,1,4,0,0,0,17,2,9,0,1,0,0,0,0,1,1,0,0,10,0,0,0,0,10,0,0,0,0,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,1,1,1,1,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,1,0,0,1
0,3,419,419,4,0,1,0,1,18,0,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,30,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,6,4,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,0,7,1
0,2,308,308,16,0,1,0,1,0,1,0,0,15,2,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,2,2,2,2,0,0,0,0,1,0,2,1
1,3,519,519,7,0,1,0,1,0,2,0,1,12,1,1,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,3,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1,1,1,6,5,0,0,0,0,6,3,0,3,7,3,7,3,1,1,0,1,1,35,3
0,1,229,229,24,0,1,0,1,0,0,0,0,5,1,5,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
1,3,204,204,19,0,1,3,1,0,2,1,0,14,2,3,0,0,0,1,1,1,1,0,0,1,10,0,0,0,0,10,0,0,0,0,30,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,3,0,3,0,2,1,0,1,0,1,6,1
0,1,350,350,21,0,1,0,1,2,0,0,0,2,1,11,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,3,0,0,0,0,6,0,0,1,1,1,1,0,0,0,0,1,0,0,1
0,3,292,292,10,0,1,0,1,0,2,1,0,35,3,3,0,0,0,0,1,1,0,0,0,0,10,0,0,0,0,50,3,3,0,0,50,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,1,1,0,6,6,3,0,3,6,0,0,1,0,1,0,0,1,11,1
0,1,209,209,60,0,1,17,1,0,0,0,0,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,1
1,3,200,200,5,0,1,0,1,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,3,0,0,0,0,0,0,0,0,0,3,7,3,1,1,1,0,1,2,1
0,3,215,215,8,0,1,0,1,0,0,0,0,19,2,11,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,30,0,0,0,0,30,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,0,0,0,0,0,0,0,2,3,2,3,1,0,1,1,1,1,3,1
0,3,309,309,11,0,1,0,1,0,2,0,0,30,2,3,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,10,1,1,0,0,90,3,3,50,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,0,0,0,0,0,2,0,2,0,3,0,4,0,3,1,0,1,1,1,4,1
0,3,217,217,10,0,1,0,1,0,0,0,0,12,2,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,3,1,1,0,1,1,4,1
0,3,290,290,18,0,1,0,1,0,0,0,0,11,2,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,4,1
1,1,127,127,42,0,1,0,1,0,0,0,0,7,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,1,1,3,4,0,0,0,0,1,0,0,1
1,3,100,100,6,0,1,0,1,2,0,0,0,8,2,7,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,0,0,0,3,1,1,1,1,1,1,1
0,3,456,456,8,0,1,0,1,0,0,0,0,5,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,0,0,0,0,3,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1,1,1,6,5,0,0,0,0,0,0,0,3,7,1,1,0,0,1,0,0,1,6,1
0,1,185,185,11,0,1,5,1,0,1,0,0,12,2,5,0,1,0,1,0,0,1,1,0,1,10,0,0,0,0,30,0,0,0,0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,3,4,3,4,0,0,0,0,1,0,0,1
0,3,308,308,10,0,1,0,1,17,0,0,0,49,3,13,0,1,0,0,0,0,1,1,0,0,10,0,0,0,0,50,3,3,0,0,70,3,3,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,5,4,0,1,3,6,3,6,0,0,1,0,1,1,4,1
0,1,151,151,11,0,1,6,1,0,0,0,0,12,1,3,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,10,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1
0,3,104,104,8,0,1,12,1,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,0,0,0,0,0,0,0,0,3,7,3,1,1,1,1,1,1,1
0,3,78,78,28,0,1,0,1,0,0,0,0,24,2,5,0,1,0,0,0,0,0,1,0,0,10,0,0,0,0,10,0,0,0,0,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,1,0,0,4,1
0,1,309,309,19,0,1,20,1,0,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,250,250,47,0,1,9,1,0,0,0,0,9,2,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,308,308,18,0,1,0,1,0,1,0,0,15,2,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,0,1,1,0,2,2,2,2,2,1,0,1,0,1,4,1
0,1,560,560,22,0,1,0,1,0,0,0,0,7,1,3,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,1,1,1,1,2,2,0,0,0,0,5,0,0,0,0,2,3,0,0,0,0,1,0,0,1
0,3,200,200,0,0,1,0,1,0,0,0,0,10,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,4,1,0,0,0,0,0,0,0,3,4,3,4,2,1,1,0,0,1,8,1
0,3,1053,1053,10,0,1,0,1,0,2,0,0,17,2,3,0,1,0,1,0,0,0,0,0,1,10,0,0,0,0,30,0,0,0,0,50,3,3,30,1,4,1,1,1,1,1,0,1,0,1,1,1,7,1,1,1,1,1,1,6,5,0,0,0,0,6,3,1,3,7,4,15,0,0,1,1,0,1,9,1
0,2,360,360,1,0,1,0,1,7,0,0,0,11,2,9,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1
0,1,209,209,24,0,1,0,1,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,0,0,0,0,5,0,0,1,1,1,1,0,0,0,0,1,0,0,1
0,2,487,487,18,0,1,6,1,0,2,1,0,29,2,3,0,1,0,1,1,2,1,1,0,1,10,0,0,0,0,10,1,1,0,0,30,1,1,30,1,0,0,0,0,0,0,0,0,0,1,0,1,7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,2,1
1,1,182,182,14,0,1,8,1,0,0,0,0,6,1,5,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,1,0,0,1
0,3,137,137,39,0,1,0,1,6,0,0,0,25,2,11,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,30,0,0,0,0,50,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,15,1,1,1,1,1,1,2,0,0,0,0,0,4,0,1,2,2,3,0,3,0,0,1,0,0,7,1
0,3,165,165,11,0,1,0,1,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,4,0,0,0,0,5,0,0,0,0,3,7,3,1,0,0,1,1,4,1
0,2,302,302,7,0,1,0,1,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,3,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1
1,3,449,449,28,0,1,0,1,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,4,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,3,1
0,3,319,319,8,0,1,0,1,0,0,0,0,5,1,7,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,5,4,0,0,0,0,6,0,0,1,1,1,1,1,0,1,1,0,1,4,1
