col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80
0,3,175,175,11,0,1,0,1,0,0,0,0,6,1,5,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,3,1
1,2,319,319,5,0,1,14,1,0,0,0,0,51,3,9,1,1,1,0,1,2,1,1,1,0,10,1,1,0,0,70,3,3,0,0,150,3,3,70,1,4,1,0,0,0,1,0,0,0,1,0,1,7,1,1,1,1,1,1,2,1,0,0,3,0,0,0,1,3,4,4,0,0,0,0,0,1,0,2,1
1,3,503,503,11,0,1,0,1,0,0,0,0,9,1,3,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,4,0,0,0,0,0,0,0,3,7,1,1,1,0,1,1,0,1,4,1
0,3,489,489,10,0,1,0,1,0,0,0,0,9,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,1,3,4,3,1,1,0,0,0,11,2
0,2,1149,1149,17,0,1,0,1,0,0,0,0,25,2,9,0,1,0,1,2,2,1,1,0,1,10,1,1,0,0,30,0,0,0,0,30,0,0,50,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,1,1,2,0,0,0,1,1,1,1,1,0,0,0,0,1,0,2,1
1,3,350,350,9,0,1,0,1,15,0,0,0,15,2,7,0,1,0,0,2,2,1,1,0,0,10,0,0,0,0,10,0,0,0,0,70,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,5,1,1,1,1,1,1,4,3,1,1,0,0,0,0,1,1,1,4,12,1,0,1,0,0,1,7,1
0,3,510,510,10,0,1,15,1,0,0,0,0,10,1,9,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,10,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,2,3,2,3,2,1,1,1,1,1,2,1
0,3,580,580,7,0,1,0,1,0,0,0,0,18,2,9,0,1,0,0,0,2,1,1,0,0,10,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,1,1,1,1,1,2,1,0,1,0,0,0,0,1,2,2,2,2,3,1,1,0,1,0,3,1
0,1,227,227,34,0,1,0,1,0,2,0,0,40,3,5,0,1,1,0,1,1,1,1,1,0,10,0,0,0,0,10,0,0,0,0,70,3,3,50,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,1,0,0,1
1,2,303,303,19,0,1,0,1,0,0,0,0,7,1,5,0,0,0,0,1,2,1,0,0,1,10,0,0,0,0,10,1,1,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,2,1,1,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,3,1
0,3,140,140,11,0,1,17,1,0,0,0,0,24,2,7,0,1,0,0,0,2,1,1,0,0,10,0,0,0,0,10,1,1,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,3,0,3,4,3,1,0,1,0,1,3,1
0,3,249,249,13,0,1,19,1,0,0,0,0,15,2,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,1,1,1,1,1,1,0,0,0,0,5,0,0,2,2,2,2,3,1,0,0,1,1,3,1
0,2,319,319,22,0,1,4,1,0,0,0,0,18,2,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,30,1,30,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,1
0,1,279,279,20,0,1,0,1,0,0,0,0,16,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,70,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,1,1,2,2,0,0,0,0,5,0,0,2,3,2,3,0,0,0,0,1,0,0,1
0,3,1109,1109,13,0,1,0,1,0,0,0,0,34,2,3,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,10,1,1,0,0,50,3,3,0,0,4,1,0,0,0,0,0,0,0,0,0,1,12,1,1,1,1,1,1,5,4,0,1,0,2,5,0,1,0,0,1,1,0,0,0,1,0,1,11,2
0,3,259,259,7,0,1,0,1,0,0,0,0,22,2,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,50,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,1,0,0,0,0,5,0,0,1,1,3,4,3,1,1,0,0,0,4,1
0,1,279,279,12,0,1,0,1,0,0,0,0,5,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,553,553,13,0,1,0,1,7,0,0,0,5,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,3,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,5,1
0,3,819,819,9,0,1,0,1,0,0,0,0,25,2,9,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,10,1,1,0,0,30,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,1,0,2,0,0,1,2,3,3,6,0,0,1,0,0,0,5,1
0,1,251,251,47,0,1,2,1,0,0,0,0,6,1,9,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,1,1,1,1,1,1,1,0,1,0,0,5,0,0,1,1,2,3,0,0,0,0,1,0,0,1
0,3,759,759,40,0,1,0,1,0,1,0,1,13,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,6,3,0,0,0,0,6,1,0,2,3,2,3,3,0,0,0,0,0,8,1
1,3,1419,1419,11,0,1,5,1,0,0,0,0,24,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,30,1,3,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,3,7,3,7,0,0,1,1,0,1,5,1
0,3,511,511,12,0,1,0,1,0,2,0,0,37,3,5,0,1,1,0,2,2,1,1,1,0,10,1,1,0,0,70,3,3,0,0,130,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,4,8,2,1,1,0,1,1,2,1
1,3,207,207,9,0,1,0,1,0,0,0,0,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,0,2,3,2,1,1,1,0,1,2,1
0,3,297,297,8,0,1,20,1,10,0,0,0,64,4,9,1,1,1,1,2,2,1,1,1,1,10,0,0,0,0,90,3,3,0,0,150,3,3,50,1,4,1,0,0,0,2,0,0,0,1,0,1,11,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,0,4,0,3,1,1,1,0,1,3,1
0,3,157,157,10,0,1,0,1,0,0,0,0,8,2,9,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,0,0,0,6,0,0,0,0,0,0,3,1,1,1,0,1,3,1
0,3,279,279,18,0,1,0,1,0,0,0,0,48,3,9,0,1,1,1,0,2,1,1,1,1,10,0,0,0,0,30,0,0,0,0,50,3,3,50,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,5,0,1,3,4,4,8,3,1,0,0,0,0,4,1
1,2,550,550,12,0,1,0,1,0,0,0,0,21,2,9,0,0,0,0,0,2,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,3,1
1,1,459,459,106,0,1,0,1,0,2,0,0,15,2,3,0,0,0,0,0,2,1,0,0,0,10,0,0,0,0,10,0,0,0,0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,2,0,3,0,3,0,0,0,0,0,1,0,0,1
1,3,506,506,9,0,1,0,1,0,0,0,0,5,1,9,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,3,1
0,3,800,800,11,0,1,0,1,4,2,0,0,167,8,3,0,1,1,0,2,2,1,1,1,0,30,0,0,30,1,30,0,0,30,1,30,0,0,70,1,4,1,0,0,0,0,0,0,0,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,3,0,4,8,1,0,1,0,0,0,10,2
0,3,140,140,16,0,1,0,1,0,2,0,0,27,2,3,0,1,0,1,0,0,1,1,0,1,10,0,0,0,0,10,0,0,0,0,90,3,3,0,0,4,1,0,0,0,1,0,0,0,0,0,1,5,1,1,1,1,1,1,0,0,0,0,0,0,4,0,0,3,0,3,0,1,0,0,1,0,1,8,2
0,3,539,539,10,750,1,3,1,0,2,1,0,26,2,3,0,0,0,1,1,1,0,0,0,1,10,0,0,0,0,30,1,1,0,0,70,3,3,0,0,3,1,1,1,0,0,0,0,0,0,0,1,7,1,1,1,1,1,1,2,2,1,0,0,3,0,2,1,3,4,3,4,2,1,1,1,0,1,4,1
1,2,560,560,5,0,1,19,1,6,0,0,0,37,2,9,0,1,0,1,0,0,1,1,0,1,10,0,0,0,0,30,0,0,0,0,70,0,0,70,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,2,3,0,0,0,0,0,0,2,1
1,3,729,729,12,0,1,0,1,0,0,0,0,21,2,5,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,4,0,1,0,0,5,0,1,3,7,3,7,1,0,0,0,1,1,5,1
0,3,689,689,0,0,1,0,1,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,9,2
0,3,689,689,25,0,1,0,1,0,0,0,0,10,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,50,3,3,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,6,4,0,0,0,0,5,0,0,1,1,2,3,2,1,0,0,0,0,6,1
0,1,126,126,34,0,1,0,1,0,0,0,0,13,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,229,229,14,0,1,0,1,0,2,1,0,45,3,3,0,1,1,0,2,2,1,1,1,0,30,0,0,0,0,10,1,1,0,0,70,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,4,0,0,3,0,3,0,3,1,0,0,0,1,3,1
0,3,429,429,42,0,1,0,1,0,0,0,0,4,1,15,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,2,0,0,0,0,0,0,0,3,4,3,4,3,0,0,1,0,0,10,1
1,1,519,519,7,0,1,0,1,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
1,3,137,137,7,0,1,1,1,0,0,0,0,12,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,30,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,1,1,0,1,2,1
0,1,123,123,51,0,1,0,1,0,0,0,0,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,1,0,0,1
0,3,295,295,16,0,1,0,1,0,0,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,3,0,0,3,1,0,0,0,2,2,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,5,0,0,0,0,1,1,3,1,0,0,1,1,6,1
0,1,299,299,54,0,1,0,1,0,2,0,0,36,3,5,0,0,0,0,1,2,1,0,0,0,10,0,0,0,0,30,0,0,30,0,50,1,1,50,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,1,0,0,0,0,0,5,3,1,3,0,0,0,0,0,0,0,1,0,0,1
0,1,153,153,39,0,1,0,1,0,0,0,0,8,2,7,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,30,3,3,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,5,5,0,0,2,3,2,3,0,0,0,0,1,0,0,1
0,3,814,814,18,0,1,0,1,0,0,0,0,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,3,0,0,3,1,0,0,0,2,2,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,5,0,0,3,7,3,7,1,0,0,0,0,1,6,1
1,3,773,773,10,0,1,0,1,0,0,0,0,10,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,0,0,0,0,3,1,0,0,0,2,1,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,1,1,3,7,0,0,1,0,1,1,2,1
0,3,229,229,8,0,1,7,1,0,0,0,0,30,2,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,70,3,3,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,0,3,4,1,0,1,0,1,1,5,2
0,1,195,195,63,0,1,0,1,0,1,1,0,17,2,3,0,1,0,0,2,2,1,1,0,0,10,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2,2,3,4,0,0,0,0,1,0,0,1
0,1,122,122,20,0,1,0,1,0,0,0,0,4,1,7,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
0,3,227,227,13,0,1,0,1,0,0,0,0,25,2,5,0,1,0,0,0,2,1,1,0,0,10,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,3,1,0,0,0,1,2,1
0,1,229,229,15,0,1,1,1,0,1,0,0,29,2,7,0,1,0,1,2,2,1,1,0,1,10,0,0,0,0,30,3,3,0,0,70,3,3,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,3,4,3,0,0,0,0,0,1,0,0,1
1,3,347,347,13,470,1,0,1,0,0,0,0,9,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,5,4,0,0,0,0,5,0,0,0,0,3,7,2,1,0,0,0,1,7,1
0,1,343,343,41,0,1,1,1,0,2,1,0,7,1,3,0,0,0,1,1,1,1,0,0,1,10,0,0,0,0,10,0,0,0,0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,1,1,1,0,0,4,2,0,3,4,3,4,0,0,0,0,1,0,0,1
1,3,400,400,15,0,1,0,1,0,0,0,0,27,2,3,0,1,0,1,0,2,1,1,0,1,30,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,3,4,3,4,3,1,0,1,0,1,3,1
0,2,304,304,6,0,1,0,1,0,0,0,0,5,2,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,30,1,3,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
0,2,600,600,11,0,1,1,1,0,0,0,0,24,2,7,0,1,0,0,2,2,1,1,0,0,30,0,0,0,0,70,0,0,0,0,70,0,0,70,0,4,1,1,1,0,0,0,0,0,0,0,1,14,1,1,1,1,1,1,2,1,1,1,0,0,0,0,1,3,0,3,0,0,0,0,0,1,0,2,1
0,1,127,127,26,0,1,0,1,0,0,0,0,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,1,0,0,1
1,3,590,590,14,0,1,0,1,0,0,0,0,48,3,3,0,1,1,1,0,0,1,1,1,1,10,0,0,0,0,50,0,0,30,0,90,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,0,5,0,1,1,1,3,6,1,0,1,1,1,0,4,1
1,3,269,269,8,0,1,0,1,0,0,0,0,14,2,5,0,1,0,1,0,0,1,1,0,1,10,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,4,1
0,2,304,304,13,0,1,0,1,0,0,0,0,17,2,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,1,1,1,1,3,2,0,0,0,0,5,0,0,1,1,2,3,0,0,0,0,0,0,3,1
0,2,400,400,3,0,1,0,1,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,3,0,0,3,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,2
1,1,249,249,25,0,1,0,1,0,0,0,0,15,2,3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,5,0,0,2,3,2,3,0,0,0,0,1,0,0,1
1,3,493,493,24,0,1,0,1,7,0,0,0,42,3,9,0,1,1,0,0,2,1,1,1,0,10,0,0,0,0,50,0,0,0,0,90,3,3,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,3,0,1,0,0,6,0,1,2,3,2,3,3,1,0,0,0,0,9,1
1,3,180,180,15,0,1,12,1,0,0,0,0,16,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,30,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,3,6,3,6,3,1,0,0,1,1,4,1
0,1,449,449,28,0,1,0,1,0,0,0,0,24,2,7,0,0,0,0,0,2,1,0,0,0,10,0,0,0,0,30,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0,1
1,3,319,319,9,0,1,0,1,16,0,0,0,9,1,7,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,30,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,1,1,2,2
0,1,299,299,79,0,1,7,1,0,2,0,0,20,2,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,30,3,3,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,0,0,1,0,0,1
1,3,153,153,9,0,1,3,1,0,0,0,0,10,1,5,0,0,0,1,2,2,1,0,0,1,10,0,0,0,0,10,0,0,0,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,0,4,0,0,2,2,3,0,1,0,0,0,0,0,4,1
0,3,259,259,12,0,1,0,1,0,0,0,0,14,2,7,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,1,1,3,7,3,1,0,0,1,0,5,1
0,3,369,369,28,0,1,17,1,18,0,0,0,27,2,13,0,1,0,0,2,0,1,1,0,0,10,1,1,0,0,30,3,3,0,0,70,3,3,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0,4,0,3,1,0,1,0,0,11,2
1,3,224,224,18,0,1,0,1,19,0,0,0,25,2,9,0,1,0,0,2,2,1,1,0,0,10,0,0,0,0,10,1,1,0,0,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,1,0,0,2,0,0,0,1,1,4,8,1,0,0,1,0,0,6,1
0,3,260,260,6,0,1,0,1,0,0,0,0,21,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,0,0,0,0,0,0,2,3,0,0,1,0,1,1,0,1,1,1
0,3,783,783,12,0,1,0,1,0,0,0,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,1
0,3,559,559,11,0,1,19,1,6,0,0,0,45,3,13,0,1,1,0,2,2,1,1,1,0,10,1,1,0,0,50,3,3,30,1,90,3,3,50,1,4,1,0,0,0,0,0,0,0,1,1,1,18,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,3,0,4,0,0,0,1,0,1,0,10,2
1,3,668,668,1,0,1,0,1,0,0,0,0,16,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,0,0,0,0,3,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,1,1,1,1,3,1,1,0,0,1,5,1
0,1,329,329,9,0,1,7,1,0,0,0,0,22,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,70,3,3,0,0,3,1,1,0,0,0,0,0,0,0,0,1,15,1,1,1,1,1,1,4,2,0,0,0,0,5,0,0,1,1,3,7,0,0,0,0,1,0,0,1
0,1,86,86,25,0,1,4,1,0,0,0,0,8,2,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,2,969,969,3,0,1,0,1,0,0,0,0,45,3,19,0,1,1,0,2,0,1,1,1,0,10,0,0,0,0,10,0,0,0,0,50,3,3,90,1,4,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,4,4,1,0,0,0,5,0,1,2,3,3,7,0,0,0,0,1,0,3,1
0,3,139,139,9,0,1,20,1,0,0,0,0,30,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,0,0,0,0,0,0,0,3,6,3,6,1,0,0,1,0,1,7,2
1,3,458,458,21,0,1,0,1,15,0,0,0,42,3,11,0,1,1,1,0,2,1,1,1,1,10,0,0,0,0,10,1,1,0,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,3,0,4,8,3,1,0,1,0,1,4,1
0,3,447,447,13,0,1,0,1,0,0,0,1,11,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,30,0,0,0,0,3,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8,1
0,1,181,181,91,0,1,4,1,7,0,0,0,15,2,7,0,1,0,0,0,0,1,1,0,0,10,0,0,0,0,30,3,3,0,0,30,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,1,0,0,1
